,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
22,CrtB,PhytoSynCyanob,NF045686.1,AM-332-D22_AM-332-D22_contigs_AM-332-D22_NODE_15_35,-,8.8e-30,89.8,1.5,3.5e-28,84.5,1.5,2.2,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-D22
23,CrtB,PhytoSynCyanob,NF045686.1,AM-332-I09_AM-332-I09_contigs_AM-332-I09_NODE_1_53,-,4.5e-18,51.3,0.1,9.5e-17,47.0,0.1,2.1,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-I09
24,CrtB,PhytoSynCyanob,NF045686.1,AH-982-G15_AH-982-G15_contigs_AH-982-G15_NODE_27_10,-,5.4e-29,87.2,2.7,2.1e-27,81.9,2.7,2.1,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-G15
25,CrtB,PhytoSynCyanob,NF045686.1,AM-332-F17_AM-332-F17_contigs_AM-332-F17_NODE_14_3,-,8.6e-25,73.4,1.9,4.1e-23,67.9,1.9,2.1,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-F17
26,CrtB,PhytoSynCyanob,NF045686.1,AM-332-J20_AM-332-J20_contigs_AM-332-J20_NODE_5_47,-,4.7e-18,51.3,0.1,1e-16,46.9,0.1,2.1,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-J20
27,CrtB,PhytoSynCyanob,NF045686.1,AM-332-I17_AM-332-I17_contigs_AM-332-I17_NODE_15_14,-,8.8e-81,257.3,5.2,3.5e-80,255.4,5.2,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-I17
28,CrtB,PhytoSynCyanob,NF045686.1,AM-685-I13_AM-685-I13_contigs_SCGC_AM-685-I13_contig46_4,-,4.4e-14,38.2,0.3,8.2e-11,27.5,0.3,2.6,2,1,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-685-I13
29,CrtB,PhytoSynCyanob,NF045686.1,AM-685-I13_AM-685-I13_contigs_SCGC_AM-685-I13_contig96_11,-,2.7e-10,25.8,2.3,1.1e-08,20.5,2.3,2.4,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-685-I13
30,CrtB,PhytoSynCyanob,NF045686.1,AH-611-N13_AH-611-N13_contigs_AH-611-N13_NODE_1_57,-,4.9e-18,51.2,0.0,5.6e-17,47.7,0.0,2.0,2,0,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-N13
31,CrtB,PhytoSynCyanob,NF045686.1,AH-611-N13_AH-611-N13_contigs_AH-611-N13_NODE_5_110,-,3.5e-74,235.6,0.7,1.3e-73,233.7,0.7,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-N13
32,CrtB,PhytoSynCyanob,NF045686.1,AH-613-E18_AH-613-E18_contigs_AH-613-E18_NODE_11_37,-,1.8e-64,203.7,6.9,4.3e-64,202.5,6.9,1.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-613-E18
33,CrtB,PhytoSynCyanob,NF045686.1,AH-613-E18_AH-613-E18_contigs_AH-613-E18_NODE_11_38,-,3.7e-47,146.9,0.2,1.2e-46,145.2,0.2,1.6,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-613-E18
34,CrtB,PhytoSynCyanob,NF045686.1,AH-611-L08_AH-611-L08_contigs_AH-611-L08_NODE_12_10,-,1.1e-50,158.5,0.1,7.7e-50,155.7,0.1,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-L08
35,CrtB,PhytoSynCyanob,NF045686.1,AH-611-L08_AH-611-L08_contigs_AH-611-L08_NODE_12_11,-,2.4e-66,209.9,0.2,8.9e-66,208.0,0.2,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-L08
36,CrtB,PhytoSynCyanob,NF045686.1,AM-332-K22_AM-332-K22_contigs_AM-332-K22_NODE_8_32,-,2.8e-73,232.7,1.9,1.2e-72,230.5,1.9,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-K22
37,CrtB,PhytoSynCyanob,NF045686.1,AM-332-K22_AM-332-K22_contigs_AM-332-K22_NODE_17_2,-,5.5e-20,57.6,0.0,1.1e-18,53.3,0.0,2.0,2,0,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-K22
38,CrtB,PhytoSynCyanob,NF045686.1,AM-216-O15_AM-216-O15_contigs_AM-216-O15_NODE_4_52,-,1.9e-76,243.1,2.2,8e-76,241.0,2.2,1.7,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-216-O15
39,CrtB,PhytoSynCyanob,NF045686.1,AM-216-O15_AM-216-O15_contigs_AM-216-O15_NODE_9_20,-,2.8e-20,58.6,0.0,2.8e-16,45.5,0.0,2.1,2,0,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-216-O15
40,CrtB,PhytoSynCyanob,NF045686.1,AM-262-I18_AM-262-I18_contigs_AM-262-I18_NODE_6_24,-,1.4e-28,85.8,0.2,6.8e-28,83.6,0.2,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-262-I18
41,CrtB,PhytoSynCyanob,NF045686.1,AM-235-L04_AM-235-L04_contigs_AM-235-L04_NODE_3_2,-,5.5e-36,110.2,0.1,2.7e-35,107.9,0.1,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-L04
42,CrtB,PhytoSynCyanob,NF045686.1,AM-184-A19_AM-184-A19_contigs_AM-184-A19_NODE_69_3,-,9.2e-07,14.2,0.0,2.1e-05,9.7,0.0,2.0,2,0,0,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-184-A19
43,CrtB,PhytoSynCyanob,NF045686.1,AM-332-C16_AM-332-C16_contigs_AM-332-C16_NODE_8_5,-,3.5e-35,107.5,2.4,1.6e-34,105.4,2.4,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-C16
44,CrtB,PhytoSynCyanob,NF045686.1,AM-332-M03_AM-332-M03_contigs_AM-332-M03_NODE_38_1,-,7.6e-23,67.0,0.2,4e-22,64.6,0.2,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-M03
45,CrtB,PhytoSynCyanob,NF045686.1,AM-332-M03_AM-332-M03_contigs_AM-332-M03_NODE_38_2,-,3.4e-07,15.6,0.0,3.6e-07,15.5,0.0,1.1,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-M03
46,CrtB,PhytoSynCyanob,NF045686.1,AM-332-F16_AM-332-F16_contigs_AM-332-F16_NODE_21_3,-,4.4e-35,107.2,1.9,2e-34,105.1,1.9,1.9,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-F16
47,CrtB,PhytoSynCyanob,NF045686.1,AH-473-F10_AH-473-F10_contigs_AH-473-F10_NODE_11_11,-,1.3e-25,76.1,6.5,1.8e-23,69.1,1.0,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-F10
48,CrtB,PhytoSynCyanob,NF045686.1,AH-982-G18_AH-982-G18_contigs_AH-982-G18_NODE_1_74,-,2.1e-26,78.7,1.3,1.2e-23,69.7,0.2,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-G18
49,CrtB,PhytoSynCyanob,NF045686.1,AH-985-G10_AH-985-G10_contigs_AH-985-G10_NODE_3_36,-,1.3e-26,79.4,4.7,2.7e-24,71.8,0.7,2.9,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-G10
50,CrtB,PhytoSynCyanob,NF045686.1,AH-470-P20_AH-470-P20_contigs_AH-470-P20_NODE_3_6,-,3e-24,71.6,3.4,3.8e-23,68.0,1.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-P20
51,CrtB,PhytoSynCyanob,NF045686.1,AM-235-M03_AM-235-M03_contigs_AM-235-M03_NODE_9_21,-,3e-26,78.2,0.7,7e-24,70.4,0.2,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-M03
52,CrtB,PhytoSynCyanob,NF045686.1,AM-235-E10_AM-235-E10_contigs_AM-235-E10_NODE_15_10,-,8e-25,73.5,2.6,1.7e-23,69.2,0.7,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-E10
53,CrtB,PhytoSynCyanob,NF045686.1,AM-235-C03_AM-235-C03_contigs_AM-235-C03_NODE_1_37,-,2.2e-24,72.1,3.4,1.1e-22,66.5,1.4,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-C03
54,CrtB,PhytoSynCyanob,NF045686.1,AH-613-A14_AH-613-A14_contigs_AH-613-A14_NODE_2_31,-,4.6e-28,84.2,2.9,2.6e-25,75.1,0.5,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-613-A14
55,CrtB,PhytoSynCyanob,NF045686.1,AM-235-P09_AM-235-P09_contigs_AM-235-P09_NODE_11_12,-,2.6e-23,68.5,2.9,8e-22,63.6,1.0,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-P09
56,CrtB,PhytoSynCyanob,NF045686.1,AM-235-E23_AM-235-E23_contigs_AM-235-E23_NODE_11_8,-,5.6e-24,70.7,1.8,4.1e-21,61.3,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-E23
57,CrtB,PhytoSynCyanob,NF045686.1,AM-216-D21_AM-216-D21_contigs_AM-216-D21_NODE_4_66,-,4.7e-25,74.2,1.1,1.4e-22,66.1,0.2,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-216-D21
58,CrtB,PhytoSynCyanob,NF045686.1,AM-235-O04_AM-235-O04_contigs_AM-235-O04_NODE_13_13,-,4.5e-24,71.0,3.4,5.7e-23,67.4,0.8,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-O04
59,CrtB,PhytoSynCyanob,NF045686.1,AM-262-C09_AM-262-C09_contigs_AM-262-C09_NODE_6_26,-,1.8e-28,85.5,1.8,3.7e-24,71.3,0.4,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-262-C09
60,CrtB,PhytoSynCyanob,NF045686.1,AM-235-G21_AM-235-G21_contigs_AM-235-G21_NODE_10_31,-,7.9e-26,76.8,2.9,2.9e-22,65.1,0.4,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-G21
61,CrtB,PhytoSynCyanob,NF045686.1,AM-332-G22_AM-332-G22_contigs_AM-332-G22_NODE_15_23,-,8.5e-29,86.6,3.8,1.5e-25,75.8,0.9,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-G22
62,CrtB,PhytoSynCyanob,NF045686.1,AM-288-P17_AM-288-P17_contigs_AM-288-P17_NODE_1_15,-,2.5e-27,81.7,3.1,4e-25,74.5,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-288-P17
63,CrtB,PhytoSynCyanob,NF045686.1,AM-334-C06_AM-334-C06_contigs_AM-334-C06_NODE_6_19,-,5.9e-06,11.5,0.1,7e-06,11.3,0.1,1.1,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-334-C06
64,CrtB,PhytoSynCyanob,NF045686.1,AH-985-K18_AH-985-K18_contigs_AH-985-K18_NODE_1_29,-,7.6e-27,80.1,3.3,4.2e-24,71.1,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-K18
65,CrtB,PhytoSynCyanob,NF045686.1,AH-470-M19_AH-470-M19_contigs_AH-470-M19_NODE_42_2,-,2.6e-17,48.8,0.0,3.1e-17,48.6,0.0,1.0,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-M19
66,CrtB,PhytoSynCyanob,NF045686.1,AM-276-J16_AM-276-J16_contigs_AM-276-J16_NODE_9_17,-,1.1e-27,82.9,3.1,3.5e-25,74.7,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-276-J16
67,CrtB,PhytoSynCyanob,NF045686.1,AH-473-J23_AH-473-J23_contigs_AH-473-J23_NODE_14_9,-,7.1e-26,77.0,2.7,4.5e-24,71.1,0.2,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-J23
68,CrtB,PhytoSynCyanob,NF045686.1,AH-611-N23_AH-611-N23_contigs_AH-611-N23_NODE_6_16,-,4e-28,84.3,2.8,1.6e-25,75.8,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-N23
69,CrtB,PhytoSynCyanob,NF045686.1,AM-121-N18_AM-121-N18_contigs_AM-121-N18_NODE_1_62,-,3.1e-27,81.4,2.5,2.1e-25,75.4,0.3,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-121-N18
70,CrtB,PhytoSynCyanob,NF045686.1,AH-470-N10_AH-470-N10_contigs_AH-470-N10_NODE_23_8,-,4e-27,81.1,1.6,6.4e-25,73.8,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-N10
71,CrtB,PhytoSynCyanob,NF045686.1,AH-473-F18_AH-473-F18_contigs_AH-473-F18_NODE_7_24,-,9.3e-26,76.6,4.3,2.7e-24,71.8,4.2,2.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-F18
72,CrtB,PhytoSynCyanob,NF045686.1,AH-473-J16_AH-473-J16_contigs_AH-473-J16_NODE_9_25,-,2e-25,75.5,5.8,5.7e-24,70.7,5.8,2.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-J16
73,CrtB,PhytoSynCyanob,NF045686.1,AH-473-O08_AH-473-O08_contigs_AH-473-O08_NODE_3_48,-,9.8e-26,76.5,2.2,8.4e-24,70.1,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-O08
74,CrtB,PhytoSynCyanob,NF045686.1,AH-985-C03_AH-985-C03_contigs_AH-985-C03_NODE_20_11,-,3.7e-25,74.6,4.0,9.7e-24,69.9,0.3,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-C03
75,CrtB,PhytoSynCyanob,NF045686.1,AM-332-N08_AM-332-N08_contigs_AM-332-N08_NODE_17_11,-,3.6e-31,94.4,5.6,8.6e-29,86.5,0.8,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-N08
76,CrtB,PhytoSynCyanob,NF045686.1,AM-235-M17_AM-235-M17_contigs_AM-235-M17_NODE_8_11,-,1e-24,73.2,4.5,2.6e-23,68.5,4.5,2.5,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-235-M17
77,CrtB,PhytoSynCyanob,NF045686.1,AH-473-D09_AH-473-D09_contigs_AH-473-D09_NODE_45_3,-,5.3e-29,87.2,1.9,4.2e-26,77.7,0.3,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-D09
78,CrtB,PhytoSynCyanob,NF045686.1,AM-276-D04_AM-276-D04_contigs_AM-276-D04_NODE_3_16,-,6.7e-28,83.6,3.9,3.2e-25,74.8,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-276-D04
79,CrtB,PhytoSynCyanob,NF045686.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_24_8,-,7.6e-27,80.1,3.3,4.2e-24,71.1,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-613-A20
80,CrtB,PhytoSynCyanob,NF045686.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_44_2,-,2.7e-25,75.1,2.6,5.1e-23,67.6,0.3,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-A20
81,CrtB,PhytoSynCyanob,NF045686.1,AH-468-K22_AH-468-K22_contigs_AH-468-K22_NODE_9_28,-,7.2e-22,63.8,0.7,3.8e-21,61.4,0.7,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-468-K22
82,CrtB,PhytoSynCyanob,NF045686.1,AH-985-A17_AH-985-A17_contigs_AH-985-A17_NODE_29_2,-,5.9e-26,77.2,5.1,7.1e-25,73.7,0.5,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-A17
83,CrtB,PhytoSynCyanob,NF045686.1,AM-332-I03_AM-332-I03_contigs_AM-332-I03_NODE_26_2,-,2.8e-28,84.9,2.6,1.1e-25,76.3,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-I03
84,CrtB,PhytoSynCyanob,NF045686.1,AH-470-C17_AH-470-C17_contigs_AH-470-C17_NODE_45_1,-,1.5e-25,75.9,0.5,7.3e-25,73.6,0.5,1.8,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-C17
85,CrtB,PhytoSynCyanob,NF045686.1,AH-735-N13_AH-735-N13_contigs_AH-735-N13_NODE_32_8,-,3.6e-26,77.9,2.3,2.5e-23,68.6,0.3,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-735-N13
86,CrtB,PhytoSynCyanob,NF045686.1,AM-332-N20_AM-332-N20_contigs_AM-332-N20_NODE_3_2,-,1.7e-23,69.1,0.8,3e-22,65.0,0.5,2.4,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-N20
87,CrtB,PhytoSynCyanob,NF045686.1,AH-611-I23_AH-611-I23_contigs_AH-611-I23_NODE_6_18,-,5.2e-28,84.0,3.3,7.9e-26,76.8,0.4,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-I23
88,CrtB,PhytoSynCyanob,NF045686.1,AM-130-K09_AM-130-K09_contigs_AM-130-K09_NODE_2_28,-,1e-28,86.3,3.4,2e-26,78.8,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-130-K09
89,CrtB,PhytoSynCyanob,NF045686.1,AH-613-F09_AH-613-F09_contigs_AH-613-F09_NODE_6_6,-,8.3e-07,14.3,0.0,1.1e-06,13.9,0.0,1.3,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-613-F09
90,CrtB,PhytoSynCyanob,NF045686.1,AM-332-N13_AM-332-N13_contigs_AM-332-N13_NODE_43_2,-,1.9e-22,65.7,5.4,3e-21,61.8,0.6,2.8,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-N13
91,CrtB,PhytoSynCyanob,NF045686.1,AM-259-O02_AM-259-O02_contigs_AM-259-O02_NODE_41_2,-,4.8e-23,67.7,0.8,1.3e-21,63.0,0.6,2.5,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-259-O02
92,CrtB,PhytoSynCyanob,NF045686.1,AM-685-M06_AM-685-M06_contigs_SCGC_AM-685-M06_contig19_8,-,5.3e-29,87.2,2.2,6.6e-27,80.3,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-685-M06
93,CrtB,PhytoSynCyanob,NF045686.1,AH-982-B09_AH-982-B09_contigs_AH-982-B09_NODE_47_3,-,7.6e-27,80.1,3.3,4.2e-24,71.1,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-B09
94,CrtB,PhytoSynCyanob,NF045686.1,AM-332-C20_AM-332-C20_contigs_AM-332-C20_NODE_10_30,-,7.4e-23,67.0,9.3,1.6e-21,62.7,1.5,3.1,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-C20
95,CrtB,PhytoSynCyanob,NF045686.1,AH-611-O09_AH-611-O09_contigs_AH-611-O09_NODE_5_51,-,7e-26,77.0,4.6,3e-24,71.6,4.6,2.6,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-611-O09
96,CrtB,PhytoSynCyanob,NF045686.1,AM-332-B10_AM-332-B10_contigs_AM-332-B10_NODE_33_2,-,1e-28,86.3,1.5,1.5e-25,75.9,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-B10
97,CrtB,PhytoSynCyanob,NF045686.1,AH-991-E06_AH-991-E06_contigs_AH-991-E06_NODE_2_65,-,7.2e-28,83.5,3.2,4.2e-25,74.4,0.3,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-991-E06
98,CrtB,PhytoSynCyanob,NF045686.1,AH-982-G22_AH-982-G22_contigs_AH-982-G22_NODE_1_180,-,2.2e-25,75.4,3.9,8.2e-24,70.2,3.9,2.6,1,1,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-G22
99,CrtB,PhytoSynCyanob,NF045686.1,AH-985-D18_AH-985-D18_contigs_AH-985-D18_NODE_26_3,-,6.3e-26,77.1,6.5,6.1e-23,67.3,0.8,3.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-D18
100,CrtB,PhytoSynCyanob,NF045686.1,AH-982-I21_AH-982-I21_contigs_AH-982-I21_NODE_23_2,-,1.9e-25,75.5,5.2,3.2e-24,71.5,0.5,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-I21
101,CrtB,PhytoSynCyanob,NF045686.1,AH-985-I08_AH-985-I08_contigs_AH-985-I08_NODE_9_2,-,2.9e-27,81.5,1.6,3e-25,74.9,0.1,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-I08
102,CrtB,PhytoSynCyanob,NF045686.1,AH-985-E22_AH-985-E22_contigs_AH-985-E22_NODE_8_27,-,1.3e-27,82.7,3.1,8.8e-25,73.4,0.4,3.0,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-E22
103,CrtB,PhytoSynCyanob,NF045686.1,AH-985-C14_AH-985-C14_contigs_AH-985-C14_NODE_2_120,-,1.1e-27,82.9,2.5,1.8e-25,75.7,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-C14
104,CrtB,PhytoSynCyanob,NF045686.1,AH-982-C03_AH-982-C03_contigs_AH-982-C03_NODE_7_3,-,3e-24,71.6,4.9,4.2e-23,67.9,0.6,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-982-C03
105,CrtB,PhytoSynCyanob,NF045686.1,AH-473-C07_AH-473-C07_contigs_AH-473-C07_NODE_13_9,-,1.5e-25,75.9,5.1,2.4e-24,71.9,0.4,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-C07
106,CrtB,PhytoSynCyanob,NF045686.1,AH-985-B18_AH-985-B18_contigs_AH-985-B18_NODE_3_48,-,3.9e-25,74.5,5.6,4.2e-24,71.1,0.6,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-B18
107,CrtB,PhytoSynCyanob,NF045686.1,AH-985-O05_AH-985-O05_contigs_AH-985-O05_NODE_1_30,-,1.8e-28,85.5,0.7,6.6e-26,77.1,0.2,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-O05
108,CrtB,PhytoSynCyanob,NF045686.1,AH-985-E07_AH-985-E07_contigs_AH-985-E07_NODE_2_52,-,2.5e-27,81.7,3.4,6.7e-26,77.0,0.6,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-985-E07
109,CrtB,PhytoSynCyanob,NF045686.1,AH-562-C22_AH-562-C22_contigs_AH-562-C22_NODE_4_42,-,3.4e-29,87.9,1.8,2.3e-26,78.6,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-562-C22
110,CrtB,PhytoSynCyanob,NF045686.1,AM-332-D02_AM-332-D02_contigs_AM-332-D02_NODE_2_56,-,6.6e-32,96.8,5.1,2.5e-29,88.3,0.5,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-D02
111,CrtB,PhytoSynCyanob,NF045686.1,AM-332-F21_AM-332-F21_contigs_AM-332-F21_NODE_8_24,-,2e-34,105.1,5.4,4.4e-31,94.1,0.8,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-F21
112,CrtB,PhytoSynCyanob,NF045686.1,AM-332-L17_AM-332-L17_contigs_AM-332-L17_NODE_43_2,-,7.2e-31,93.4,2.5,1.9e-28,85.4,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-L17
113,CrtB,PhytoSynCyanob,NF045686.1,AM-332-P04_AM-332-P04_contigs_AM-332-P04_NODE_12_2,-,2.3e-29,88.4,3.4,5.2e-26,77.4,0.2,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-P04
114,CrtB,PhytoSynCyanob,NF045686.1,AM-332-A22_AM-332-A22_contigs_AM-332-A22_NODE_1_114,-,4.7e-07,15.1,0.1,5e-07,15.1,0.1,1.0,1,0,0,1,1,1,1,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-A22
115,CrtB,PhytoSynCyanob,NF045686.1,AM-332-D03_AM-332-D03_contigs_AM-332-D03_NODE_7_24,-,1.2e-31,96.0,5.3,2.4e-29,88.4,0.6,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AM-332-D03
116,CrtB,PhytoSynCyanob,NF045686.1,AH-470-P15_AH-470-P15_contigs_AH-470-P15_NODE_4_56,-,2.4e-29,88.4,2.0,4.6e-27,80.9,0.1,2.7,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-470-P15
117,CrtB,PhytoSynCyanob,NF045686.1,AH-473-I07_AH-473-I07_contigs_AH-473-I07_NODE_9_46,-,9e-27,79.9,1.5,3.3e-25,74.7,1.0,2.6,1,1,1,2,2,2,2,NCBIFAM: 15-cis-phytoene synthase CrtB,AH-473-I07
