,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
612,CrtY,lycopene_cycl,TIGR01789.1,AM-332-I03_AM-332-I03_contigs_AM-332-I03_NODE_15_12,-,3.1e-06,12.5,0.0,4.5e-06,12.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-I03
613,CrtY,lycopene_cycl,TIGR01789.1,AM-332-I03_AM-332-I03_contigs_AM-332-I03_NODE_26_1,-,9.2e-16,43.8,0.0,1.7e-15,42.9,0.0,1.4,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-I03
614,CrtY,lycopene_cycl,TIGR01789.1,AM-130-I22_AM-130-I22_contigs_AM-130-I22_NODE_18_7,-,1.2e-05,10.6,0.1,1.7e-05,10.1,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-130-I22
615,CrtY,lycopene_cycl,TIGR01789.1,AH-735-M10_AH-735-M10_contigs_AH-735-M10_NODE_18_5,-,7.2e-06,11.3,0.1,1.1e-05,10.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-M10
616,CrtY,lycopene_cycl,TIGR01789.1,AH-735-M10_AH-735-M10_contigs_AH-735-M10_NODE_39_2,-,3.9e-06,12.2,0.0,1.1e-05,10.7,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-M10
617,CrtY,lycopene_cycl,TIGR01789.1,AM-187-P09_AM-187-P09_contigs_AM-187-P09_NODE_7_27,-,2.2e-06,13.0,0.0,3.6e-06,12.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-P09
618,CrtY,lycopene_cycl,TIGR01789.1,AH-735-N13_AH-735-N13_contigs_AH-735-N13_NODE_32_9,-,2e-17,49.3,0.0,4.7e-17,48.1,0.0,1.6,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-N13
619,CrtY,lycopene_cycl,TIGR01789.1,AM-187-F11_AM-187-F11_contigs_AM-187-F11_NODE_11_12,-,1.4e-06,13.6,0.0,2.8e-06,12.6,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-F11
620,CrtY,lycopene_cycl,TIGR01789.1,AM-138-N14_AM-138-N14_contigs_AM-138-N14_NODE_3_50,-,1.3e-05,10.4,0.0,1.9e-05,9.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-N14
621,CrtY,lycopene_cycl,TIGR01789.1,AM-138-N14_AM-138-N14_contigs_AM-138-N14_NODE_47_1,-,1e-06,14.0,0.1,1.4e-06,13.6,0.1,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-N14
622,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N20_AM-332-N20_contigs_AM-332-N20_NODE_3_1,-,5.3e-16,44.6,0.0,2e-15,42.7,0.0,1.7,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N20
623,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N20_AM-332-N20_contigs_AM-332-N20_NODE_20_3,-,3e-06,12.5,0.1,4e-06,12.1,0.1,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N20
624,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K21_AH-562-K21_contigs_AH-562-K21_NODE_4_10,-,1.1e-06,13.9,0.0,1.7e-06,13.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K21
625,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K21_AH-562-K21_contigs_AH-562-K21_NODE_6_35,-,2.2e-07,16.2,0.0,3.7e-07,15.5,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K21
626,CrtY,lycopene_cycl,TIGR01789.1,AH-562-K21_AH-562-K21_contigs_AH-562-K21_NODE_9_6,-,7.2e-06,11.3,0.0,1.4e-05,10.3,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-K21
627,CrtY,lycopene_cycl,TIGR01789.1,AM-118-B02_AM-118-B02_contigs_AM-118-B02_NODE_5_4,-,7.4e-07,14.5,0.0,2.7e-06,12.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-118-B02
628,CrtY,lycopene_cycl,TIGR01789.1,AM-235-L08_AM-235-L08_contigs_AM-235-L08_NODE_12_3,-,5.8e-06,11.6,0.0,8.9e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-L08
629,CrtY,lycopene_cycl,TIGR01789.1,AM-235-L08_AM-235-L08_contigs_AM-235-L08_NODE_19_14,-,9.9e-08,17.4,0.0,4.2e-07,15.4,0.0,1.9,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AM-235-L08
630,CrtY,lycopene_cycl,TIGR01789.1,AM-247-K09_AM-247-K09_contigs_AM-247-K09_NODE_7_14,-,3.9e-07,15.4,0.0,1.3e-06,13.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-247-K09
631,CrtY,lycopene_cycl,TIGR01789.1,AM-247-K09_AM-247-K09_contigs_AM-247-K09_NODE_59_4,-,4.1e-06,12.1,0.0,6.3e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-247-K09
632,CrtY,lycopene_cycl,TIGR01789.1,AH-613-L15_AH-613-L15_contigs_AH-613-L15_NODE_1_58,-,1.3e-06,13.8,0.0,2e-06,13.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-L15
633,CrtY,lycopene_cycl,TIGR01789.1,AH-613-L15_AH-613-L15_contigs_AH-613-L15_NODE_23_1,-,6.4e-06,11.5,0.0,8.6e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-L15
634,CrtY,lycopene_cycl,TIGR01789.1,AH-611-I23_AH-611-I23_contigs_AH-611-I23_NODE_6_19,-,1.3e-19,56.5,0.0,4.4e-19,54.8,0.0,1.8,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-I23
635,CrtY,lycopene_cycl,TIGR01789.1,AH-611-I23_AH-611-I23_contigs_AH-611-I23_NODE_14_25,-,2.2e-06,13.0,0.0,3.9e-06,12.1,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-I23
636,CrtY,lycopene_cycl,TIGR01789.1,AM-332-M16_AM-332-M16_contigs_AM-332-M16_NODE_2_1,-,1.2e-07,17.1,0.0,1.3e-07,17.0,0.0,1.0,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-M16
637,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L08_AM-332-L08_contigs_AM-332-L08_NODE_12_8,-,5.8e-07,14.9,0.0,1e-06,14.1,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L08
638,CrtY,lycopene_cycl,TIGR01789.1,AM-332-L08_AM-332-L08_contigs_AM-332-L08_NODE_17_9,-,4.7e-06,11.9,0.0,6.8e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-L08
639,CrtY,lycopene_cycl,TIGR01789.1,AM-334-K03_AM-334-K03_contigs_AM-334-K03_NODE_7_8,-,1.2e-05,10.5,0.1,2.4e-05,9.6,0.1,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-K03
640,CrtY,lycopene_cycl,TIGR01789.1,AM-216-M21_AM-216-M21_contigs_AM-216-M21_NODE_7_12,-,5.3e-06,11.7,0.0,8.2e-06,11.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-M21
641,CrtY,lycopene_cycl,TIGR01789.1,AM-216-M21_AM-216-M21_contigs_AM-216-M21_NODE_10_12,-,4.4e-06,12.0,0.1,1.1e-05,10.6,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-216-M21
642,CrtY,lycopene_cycl,TIGR01789.1,AM-216-M21_AM-216-M21_contigs_AM-216-M21_NODE_36_6,-,5.4e-06,11.7,0.0,7.9e-06,11.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-M21
643,CrtY,lycopene_cycl,TIGR01789.1,AM-118-N09_AM-118-N09_contigs_AM-118-N09_NODE_46_5,-,1.4e-05,10.3,0.1,3.2e-05,9.1,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-118-N09
644,CrtY,lycopene_cycl,TIGR01789.1,AH-613-E11_AH-613-E11_contigs_AH-613-E11_NODE_5_17,-,8.8e-06,11.0,0.0,1.4e-05,10.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-E11
645,CrtY,lycopene_cycl,TIGR01789.1,AM-130-K09_AM-130-K09_contigs_AM-130-K09_NODE_2_29,-,2.6e-15,42.3,0.0,1.2e-14,40.2,0.0,1.8,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-130-K09
646,CrtY,lycopene_cycl,TIGR01789.1,AM-130-K09_AM-130-K09_contigs_AM-130-K09_NODE_5_26,-,3.7e-06,12.2,0.0,5.3e-06,11.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-130-K09
647,CrtY,lycopene_cycl,TIGR01789.1,AM-130-K09_AM-130-K09_contigs_AM-130-K09_NODE_13_21,-,5.4e-06,11.7,0.0,7.6e-06,11.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-130-K09
648,CrtY,lycopene_cycl,TIGR01789.1,AH-611-D06_AH-611-D06_contigs_AH-611-D06_NODE_1_100,-,1.7e-06,13.4,0.0,3.6e-06,12.3,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-D06
649,CrtY,lycopene_cycl,TIGR01789.1,AH-611-D06_AH-611-D06_contigs_AH-611-D06_NODE_5_26,-,2.4e-06,12.8,0.0,3.8e-06,12.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-611-D06
650,CrtY,lycopene_cycl,TIGR01789.1,AM-164-M18_AM-164-M18_contigs_AM-164-M18_NODE_17_11,-,4.3e-07,15.3,0.0,1.2e-06,13.9,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-164-M18
651,CrtY,lycopene_cycl,TIGR01789.1,AH-888-D11_AH-888-D11_contigs_AH-888-D11_NODE_7_14,-,2.1e-07,16.3,0.0,5.3e-07,15.0,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-888-D11
652,CrtY,lycopene_cycl,TIGR01789.1,AH-888-D11_AH-888-D11_contigs_AH-888-D11_NODE_16_2,-,3.3e-06,12.4,0.0,5.2e-06,11.7,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-D11
653,CrtY,lycopene_cycl,TIGR01789.1,AH-613-L02_AH-613-L02_contigs_AH-613-L02_NODE_14_12,-,7.1e-06,11.3,0.1,1.1e-05,10.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-L02
654,CrtY,lycopene_cycl,TIGR01789.1,AH-562-C07_AH-562-C07_contigs_AH-562-C07_NODE_16_6,-,9.6e-06,10.9,0.0,1.8e-05,10.0,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-C07
655,CrtY,lycopene_cycl,TIGR01789.1,AH-562-C07_AH-562-C07_contigs_AH-562-C07_NODE_16_8,-,1.5e-07,16.8,0.0,2.3e-07,16.2,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-C07
656,CrtY,lycopene_cycl,TIGR01789.1,AH-562-C07_AH-562-C07_contigs_AH-562-C07_NODE_25_5,-,4.4e-06,12.0,0.0,7e-06,11.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-C07
657,CrtY,lycopene_cycl,TIGR01789.1,AH-562-C07_AH-562-C07_contigs_AH-562-C07_NODE_39_6,-,9.9e-06,10.8,0.0,1.5e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-562-C07
658,CrtY,lycopene_cycl,TIGR01789.1,AH-613-F09_AH-613-F09_contigs_AH-613-F09_NODE_21_2,-,4.1e-06,12.1,0.0,6e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-F09
659,CrtY,lycopene_cycl,TIGR01789.1,AM-118-E14_AM-118-E14_contigs_AM-118-E14_NODE_9_10,-,3.5e-06,12.3,0.0,1.1e-05,10.6,0.0,1.7,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-118-E14
660,CrtY,lycopene_cycl,TIGR01789.1,AH-888-G18_AH-888-G18_contigs_AH-888-G18_NODE_8_8,-,3.7e-07,15.5,0.0,7.5e-07,14.5,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-G18
661,CrtY,lycopene_cycl,TIGR01789.1,AH-735-M23_AH-735-M23_contigs_AH-735-M23_NODE_5_23,-,1.3e-06,13.7,0.0,2.1e-06,13.0,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-M23
662,CrtY,lycopene_cycl,TIGR01789.1,AH-735-M23_AH-735-M23_contigs_AH-735-M23_NODE_12_6,-,3.2e-07,15.7,0.0,9.1e-07,14.2,0.0,1.7,3,0,0,3,3,3,1,JCVI: lycopene beta-cyclase CrtY,AH-735-M23
663,CrtY,lycopene_cycl,TIGR01789.1,AM-138-K02_AM-138-K02_contigs_AM-138-K02_NODE_12_13,-,5.2e-06,11.7,0.0,9.3e-06,10.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-K02
664,CrtY,lycopene_cycl,TIGR01789.1,AM-138-K02_AM-138-K02_contigs_AM-138-K02_NODE_18_12,-,7.1e-06,11.3,0.1,1.1e-05,10.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-138-K02
665,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N13_AM-332-N13_contigs_AM-332-N13_NODE_11_15,-,3.1e-06,12.5,0.0,4.8e-06,11.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N13
666,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N13_AM-332-N13_contigs_AM-332-N13_NODE_25_8,-,1.7e-06,13.3,0.0,2.5e-06,12.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N13
667,CrtY,lycopene_cycl,TIGR01789.1,AM-332-N13_AM-332-N13_contigs_AM-332-N13_NODE_43_1,-,5.8e-07,14.9,0.0,5.9e-07,14.9,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-332-N13
668,CrtY,lycopene_cycl,TIGR01789.1,AM-118-M15_AM-118-M15_contigs_AM-118-M15_NODE_9_24,-,4.7e-07,15.2,0.0,9.1e-07,14.2,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-118-M15
669,CrtY,lycopene_cycl,TIGR01789.1,AM-286-N18_AM-286-N18_contigs_AM-286-N18_NODE_1_96,-,4.1e-06,12.1,0.0,6.3e-06,11.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-N18
670,CrtY,lycopene_cycl,TIGR01789.1,AM-201-K20_AM-201-K20_contigs_AM-201-K20_NODE_1_9,-,2.2e-06,13.0,0.0,3.2e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-K20
671,CrtY,lycopene_cycl,TIGR01789.1,AM-201-K20_AM-201-K20_contigs_AM-201-K20_NODE_19_14,-,4.5e-07,15.2,0.0,9e-07,14.2,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-K20
672,CrtY,lycopene_cycl,TIGR01789.1,AM-249-I18_AM-249-I18_contigs_AM-249-I18_NODE_5_38,-,7.9e-06,11.2,0.0,2.2e-05,9.7,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-249-I18
673,CrtY,lycopene_cycl,TIGR01789.1,AM-259-O02_AM-259-O02_contigs_AM-259-O02_NODE_5_6,-,2.4e-07,16.1,0.0,3.7e-07,15.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-259-O02
674,CrtY,lycopene_cycl,TIGR01789.1,AM-259-O02_AM-259-O02_contigs_AM-259-O02_NODE_23_7,-,8.8e-06,11.0,0.1,1.3e-05,10.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-259-O02
675,CrtY,lycopene_cycl,TIGR01789.1,AM-259-O02_AM-259-O02_contigs_AM-259-O02_NODE_41_3,-,3.6e-16,45.2,0.0,2.2e-15,42.6,0.0,1.8,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-259-O02
676,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E18_AM-334-E18_contigs_AM-334-E18_NODE_4_9,-,8.5e-06,11.0,0.0,1.3e-05,10.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E18
677,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E18_AM-334-E18_contigs_AM-334-E18_NODE_8_11,-,4.3e-06,12.0,0.0,6.4e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E18
678,CrtY,lycopene_cycl,TIGR01789.1,AM-334-E18_AM-334-E18_contigs_AM-334-E18_NODE_31_1,-,9.6e-06,10.9,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-334-E18
679,CrtY,lycopene_cycl,TIGR01789.1,AH-735-A03_AH-735-A03_contigs_AH-735-A03_NODE_6_35,-,2.7e-06,12.7,0.0,4.1e-06,12.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-A03
680,CrtY,lycopene_cycl,TIGR01789.1,AH-735-A03_AH-735-A03_contigs_AH-735-A03_NODE_18_5,-,4e-07,15.4,0.0,1.4e-06,13.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-735-A03
681,CrtY,lycopene_cycl,TIGR01789.1,AM-235-N11_AM-235-N11_contigs_AM-235-N11_NODE_80_1,-,2e-06,13.1,0.0,2.7e-06,12.7,0.0,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-235-N11
682,CrtY,lycopene_cycl,TIGR01789.1,AM-201-G23_AM-201-G23_contigs_AM-201-G23_NODE_8_14,-,5.6e-06,11.6,0.0,8.6e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-G23
683,CrtY,lycopene_cycl,TIGR01789.1,AM-201-G23_AM-201-G23_contigs_AM-201-G23_NODE_22_5,-,1.4e-06,13.6,0.0,2.4e-06,12.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-201-G23
684,CrtY,lycopene_cycl,TIGR01789.1,AM-206-E11_AM-206-E11_contigs_AM-206-E11_NODE_1_106,-,4e-06,12.1,0.0,6.5e-06,11.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-206-E11
685,CrtY,lycopene_cycl,TIGR01789.1,AM-187-J20_AM-187-J20_contigs_AM-187-J20_NODE_8_30,-,1.2e-06,13.9,0.0,1.7e-06,13.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-J20
686,CrtY,lycopene_cycl,TIGR01789.1,AM-187-J20_AM-187-J20_contigs_AM-187-J20_NODE_14_1,-,4.1e-06,12.1,0.0,6.5e-06,11.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-187-J20
687,CrtY,lycopene_cycl,TIGR01789.1,AM-187-J20_AM-187-J20_contigs_AM-187-J20_NODE_45_3,-,4.7e-06,11.9,0.1,1.1e-05,10.7,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-187-J20
688,CrtY,lycopene_cycl,TIGR01789.1,AH-613-N10_AH-613-N10_contigs_AH-613-N10_NODE_44_5,-,1.2e-06,13.8,0.0,2.6e-06,12.7,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-613-N10
689,CrtY,lycopene_cycl,TIGR01789.1,AM-216-L05_AM-216-L05_contigs_AM-216-L05_NODE_1_6,-,2.2e-06,12.9,0.0,3.3e-06,12.4,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-L05
690,CrtY,lycopene_cycl,TIGR01789.1,AM-216-L05_AM-216-L05_contigs_AM-216-L05_NODE_14_21,-,1.1e-06,13.9,0.1,2.7e-06,12.7,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-216-L05
691,CrtY,lycopene_cycl,TIGR01789.1,AM-216-L05_AM-216-L05_contigs_AM-216-L05_NODE_21_13,-,9.7e-06,10.9,0.0,1.4e-05,10.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-216-L05
692,CrtY,lycopene_cycl,TIGR01789.1,AH-573-A18_AH-573-A18_contigs_AH-573-A18_NODE_2_34,-,3.8e-07,15.5,0.0,9.1e-07,14.2,0.0,1.6,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-573-A18
693,CrtY,lycopene_cycl,TIGR01789.1,AM-255-O14_AM-255-O14_contigs_AM-255-O14_NODE_4_19,-,6e-06,11.5,0.0,2.2e-05,9.7,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-255-O14
694,CrtY,lycopene_cycl,TIGR01789.1,AM-255-O14_AM-255-O14_contigs_AM-255-O14_NODE_8_25,-,5.8e-06,11.6,0.0,8.6e-06,11.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-255-O14
695,CrtY,lycopene_cycl,TIGR01789.1,AM-255-O14_AM-255-O14_contigs_AM-255-O14_NODE_18_5,-,1.1e-06,14.0,0.1,1.5e-06,13.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-255-O14
696,CrtY,lycopene_cycl,TIGR01789.1,AM-286-I03_AM-286-I03_contigs_AM-286-I03_NODE_1_29,-,3.3e-06,12.4,0.0,6.1e-06,11.5,0.0,1.4,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-I03
697,CrtY,lycopene_cycl,TIGR01789.1,AM-286-I03_AM-286-I03_contigs_AM-286-I03_NODE_22_9,-,3e-06,12.5,0.0,4.2e-06,12.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-286-I03
698,CrtY,lycopene_cycl,TIGR01789.1,AH-473-K22_AH-473-K22_contigs_AH-473-K22_NODE_12_13,-,9.6e-06,10.9,0.0,8.9e-05,7.7,0.0,2.1,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-473-K22
699,CrtY,lycopene_cycl,TIGR01789.1,AH-735-M08_AH-735-M08_contigs_AH-735-M08_NODE_4_13,-,4.1e-07,15.4,0.0,9.1e-07,14.2,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-735-M08
700,CrtY,lycopene_cycl,TIGR01789.1,AM-225-A20_AM-225-A20_contigs_AM-225-A20_NODE_1_94,-,6.5e-07,14.7,0.0,1e-06,14.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-225-A20
701,CrtY,lycopene_cycl,TIGR01789.1,AM-225-A20_AM-225-A20_contigs_AM-225-A20_NODE_43_1,-,1.6e-07,16.7,0.0,2.3e-07,16.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-225-A20
702,CrtY,lycopene_cycl,TIGR01789.1,AM-685-M06_AM-685-M06_contigs_SCGC_AM-685-M06_contig19_9,-,1.1e-18,53.5,0.0,8e-18,50.6,0.0,1.9,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-M06
703,CrtY,lycopene_cycl,TIGR01789.1,AM-685-M06_AM-685-M06_contigs_SCGC_AM-685-M06_contig20_5,-,1.7e-08,20.0,0.0,2.6e-08,19.3,0.0,1.2,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-M06
704,CrtY,lycopene_cycl,TIGR01789.1,AH-888-A19_AH-888-A19_contigs_AH-888-A19_NODE_10_27,-,7.4e-07,14.5,0.0,1.2e-06,13.8,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-A19
705,CrtY,lycopene_cycl,TIGR01789.1,AH-888-A19_AH-888-A19_contigs_AH-888-A19_NODE_10_29,-,1.1e-06,14.0,0.0,4.4e-06,12.0,0.0,1.8,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AH-888-A19
706,CrtY,lycopene_cycl,TIGR01789.1,AH-888-A19_AH-888-A19_contigs_AH-888-A19_NODE_16_12,-,3.1e-06,12.5,0.4,3.1e-06,12.5,0.4,1.1,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-888-A19
707,CrtY,lycopene_cycl,TIGR01789.1,AM-685-F04_AM-685-F04_contigs_SCGC_AM-685-F04_contig1_34,-,5.8e-07,14.9,0.0,1.2e-06,13.9,0.0,1.5,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AM-685-F04
708,CrtY,lycopene_cycl,TIGR01789.1,AH-982-B09_AH-982-B09_contigs_AH-982-B09_NODE_13_16,-,4.2e-06,12.1,0.0,7.3e-06,11.3,0.0,1.3,1,0,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-B09
709,CrtY,lycopene_cycl,TIGR01789.1,AH-982-B09_AH-982-B09_contigs_AH-982-B09_NODE_47_2,-,5.4e-20,57.8,0.0,2.8e-19,55.4,0.0,2.0,1,1,0,1,1,1,1,JCVI: lycopene beta-cyclase CrtY,AH-982-B09
710,CrtY,lycopene_cycl,TIGR01789.1,AM-685-F13_AM-685-F13_contigs_SCGC_AM-685-F13_contig1_46,-,2.9e-06,12.6,0.0,6.5e-06,11.4,0.0,1.5,2,0,0,2,2,2,1,JCVI: lycopene beta-cyclase CrtY,AM-685-F13
