,hmmsearching_for,target_name,target_accession,query_name,query_accession,e-value,score,bias,best_domain_e-value,best_domain_score,best_domain_bias,exp,reg,clu,ov,env,dom,rep,inc,query_description,SAG
3993,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_2_21,-,1.6e-09,22.9,0.4,2.4e-09,22.3,0.4,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-A20
3994,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_4_3,-,6.2e-08,17.7,1.7,2.4e-05,9.1,1.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-A20
3995,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_4_6,-,5.4e-06,11.2,0.1,7.5e-06,10.8,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-A20
3996,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_8_10,-,2.1e-07,15.9,0.0,2.6e-06,12.3,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-A20
3997,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_9_19,-,8.6e-06,10.6,0.9,1.8e-05,9.5,0.3,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-A20
3998,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_9_21,-,5.1e-07,14.6,0.0,7.7e-07,14.0,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-A20
3999,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_11_10,-,2.1e-06,12.6,0.2,3.3e-06,12.0,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-A20
4000,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_14_11,-,1.1e-05,10.3,0.2,2.6e-05,9.0,0.1,1.6,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-A20
4001,CrtI,crtI_fam,TIGR02734.1,AH-613-A20_AH-613-A20_contigs_AH-613-A20_NODE_24_7,-,7.5e-163,528.7,0.0,8.4e-163,528.5,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-A20
4002,CrtI,crtI_fam,TIGR02734.1,AM-201-C21_AM-201-C21_contigs_AM-201-C21_NODE_1_10,-,8e-06,10.7,0.0,6.5e-05,7.7,0.0,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-201-C21
4003,CrtI,crtI_fam,TIGR02734.1,AM-201-C21_AM-201-C21_contigs_AM-201-C21_NODE_7_2,-,3.3e-10,25.1,0.0,5e-10,24.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-201-C21
4004,CrtI,crtI_fam,TIGR02734.1,AM-201-C21_AM-201-C21_contigs_AM-201-C21_NODE_11_9,-,2.4e-11,28.9,0.1,1e-08,20.2,0.1,2.3,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-201-C21
4005,CrtI,crtI_fam,TIGR02734.1,AM-201-C21_AM-201-C21_contigs_AM-201-C21_NODE_36_4,-,1.3e-07,16.6,0.0,9.2e-07,13.8,0.0,2.2,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AM-201-C21
4006,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig1_2,-,2.5e-06,12.3,0.0,0.0002,6.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-I08
4007,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig7_16,-,6.4e-08,17.6,0.0,9.4e-08,17.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-I08
4008,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig10_16,-,8.5e-06,10.6,0.9,1.4e-05,9.9,0.4,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-685-I08
4009,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig10_18,-,8.9e-07,13.8,0.0,1.2e-06,13.4,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-I08
4010,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig20_9,-,5.8e-10,24.4,0.0,3.7e-08,18.4,0.0,2.3,2,1,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-I08
4011,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig25_4,-,9.4e-07,13.8,0.6,7.5e-06,10.8,0.4,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-685-I08
4012,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig25_7,-,1.8e-06,12.9,0.1,2.3e-06,12.5,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-I08
4013,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig37_4,-,1.4e-10,26.4,0.1,1.2e-08,20.0,0.1,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-685-I08
4014,CrtI,crtI_fam,TIGR02734.1,AM-685-I08_AM-685-I08_contigs_SCGC_AM-685-I08_contig43_2,-,7.7e-11,27.2,0.1,1.1e-10,26.7,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-685-I08
4015,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_1_6,-,7e-07,14.2,0.5,7.5e-06,10.8,0.4,2.0,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-206-N08
4016,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_1_9,-,1.2e-05,10.1,0.1,1.7e-05,9.6,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-206-N08
4017,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_2_59,-,1.6e-10,26.2,7.3,2.5e-09,22.2,0.9,3.1,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AM-206-N08
4018,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_3_33,-,1.2e-07,16.7,0.0,1.8e-07,16.1,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-206-N08
4019,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_6_10,-,3.7e-10,25.0,0.1,5.2e-10,24.5,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-206-N08
4020,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_12_21,-,4e-08,18.3,0.0,4.2e-07,14.9,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-206-N08
4021,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_16_11,-,2.8e-10,25.4,0.0,2.8e-08,18.8,0.0,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-206-N08
4022,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_17_3,-,1.7e-12,32.7,0.0,9.4e-12,30.3,0.0,2.1,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-206-N08
4023,CrtI,crtI_fam,TIGR02734.1,AM-206-N08_AM-206-N08_contigs_AM-206-N08_NODE_30_5,-,2.6e-06,12.3,0.0,0.00012,6.9,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-206-N08
4024,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_1_18,-,1e-05,10.3,0.0,1.5e-05,9.8,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-C08
4025,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_1_20,-,9.3e-06,10.5,0.0,1.4e-05,9.9,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-C08
4026,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_2_52,-,3.6e-10,25.0,0.1,5.2e-10,24.5,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-C08
4027,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_4_21,-,2.4e-08,19.0,0.0,7.5e-07,14.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-243-C08
4028,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_9_24,-,1.4e-08,19.8,0.0,2.1e-08,19.2,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-C08
4029,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_11_9,-,1.7e-06,12.9,0.7,1.2e-05,10.1,0.7,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-243-C08
4030,CrtI,crtI_fam,TIGR02734.1,AM-243-C08_AM-243-C08_contigs_AM-243-C08_NODE_11_12,-,1.2e-05,10.1,0.1,1.7e-05,9.6,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-243-C08
4031,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_4_33,-,2.2e-09,22.4,0.0,3.1e-08,18.6,0.0,2.3,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-216-C16
4032,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_7_18,-,1.2e-08,20.0,0.0,5e-08,18.0,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-C16
4033,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_10_19,-,3.8e-07,15.1,0.7,1.4e-05,9.9,0.5,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-216-C16
4034,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_10_22,-,4.5e-07,14.8,0.1,6.1e-07,14.4,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-C16
4035,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_21_4,-,1.9e-07,16.0,0.0,3.5e-07,15.2,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-216-C16
4036,CrtI,crtI_fam,TIGR02734.1,AM-216-C16_AM-216-C16_contigs_AM-216-C16_NODE_54_1,-,3.4e-10,25.1,0.0,5e-10,24.6,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-216-C16
4037,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_1_16,-,3e-07,15.4,0.3,4e-07,15.0,0.3,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-G13
4038,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_1_20,-,2.2e-07,15.8,0.7,7.2e-06,10.8,0.5,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-G13
4039,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_3_8,-,1.6e-07,16.3,0.0,7.5e-07,14.1,0.0,2.0,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-229-G13
4040,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_6_2,-,2e-09,22.5,0.3,3.1e-09,22.0,0.3,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-G13
4041,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_7_10,-,2e-06,12.7,0.1,3.3e-06,12.0,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-229-G13
4042,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_8_5,-,4.1e-07,14.9,0.1,2.8e-05,8.9,0.0,2.8,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-229-G13
4043,CrtI,crtI_fam,TIGR02734.1,AM-229-G13_AM-229-G13_contigs_AM-229-G13_NODE_25_4,-,3.2e-10,25.2,0.1,3.3e-08,18.6,0.1,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AM-229-G13
4044,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_1_23,-,6.7e-07,14.2,0.0,1.4e-06,13.2,0.0,1.5,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-A20
4045,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_1_30,-,2.1e-09,22.5,0.0,3e-09,22.0,0.0,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4046,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_2_21,-,2.3e-08,19.1,0.0,4.2e-08,18.2,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-470-A20
4047,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_3_15,-,1.7e-08,19.5,1.3,1.7e-08,19.5,1.3,2.9,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AH-470-A20
4048,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_12_22,-,5.6e-06,11.2,0.2,8.9e-06,10.5,0.2,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4049,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_17_2,-,9.8e-07,13.7,0.6,1.7e-05,9.6,0.6,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-A20
4050,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_24_8,-,1e-05,10.4,0.0,1.4e-05,9.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4051,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_34_3,-,7.9e-08,17.3,0.0,3.1e-06,12.0,0.0,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AH-470-A20
4052,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_36_3,-,3.6e-07,15.1,0.0,5.5e-07,14.5,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4053,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_44_3,-,8.9e-165,535.1,0.0,1e-164,534.9,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4054,CrtI,crtI_fam,TIGR02734.1,AH-470-A20_AH-470-A20_contigs_AH-470-A20_NODE_52_3,-,3.4e-06,11.9,0.1,4.4e-06,11.5,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-A20
4055,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_1_66,-,3.5e-06,11.9,0.5,5.4e-06,11.3,0.1,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-M03
4056,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_3_2,-,4.7e-09,21.3,10.8,4.3e-08,18.2,2.1,3.0,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AH-613-M03
4057,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_5_31,-,6.5e-11,27.5,0.1,9.7e-11,26.9,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-M03
4058,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_6_22,-,3.5e-07,15.2,0.0,1.7e-06,12.9,0.0,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-M03
4060,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_15_8,-,4e-06,11.7,0.1,5.5e-06,11.2,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-M03
4061,CrtI,crtI_fam,TIGR02734.1,AH-613-M03_AH-613-M03_contigs_AH-613-M03_NODE_15_11,-,4.8e-06,11.4,0.7,1.4e-05,9.9,0.5,1.7,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-M03
4062,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_1_32,-,1.2e-06,13.4,0.4,7.5e-06,10.8,0.4,1.9,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AM-276-N02
4063,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_1_35,-,4.2e-06,11.6,0.1,5.9e-06,11.1,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-276-N02
4064,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_2_5,-,2.2e-06,12.6,0.1,3.3e-06,12.0,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-276-N02
4065,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_2_32,-,2e-08,19.2,0.1,3.5e-08,18.5,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-276-N02
4066,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_3_38,-,1.9e-08,19.3,0.0,1.9e-07,16.0,0.0,2.2,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AM-276-N02
4067,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_5_12,-,1e-10,26.8,0.0,2.7e-08,18.9,0.1,2.4,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AM-276-N02
4068,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_13_7,-,9e-09,20.4,6.9,3.2e-08,18.6,1.5,2.6,2,1,1,3,3,3,2,JCVI: phytoene desaturase family protein,AM-276-N02
4069,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_16_4,-,3.5e-07,15.2,0.0,8.4e-07,13.9,0.0,1.6,3,0,0,3,3,3,1,JCVI: phytoene desaturase family protein,AM-276-N02
4070,CrtI,crtI_fam,TIGR02734.1,AM-276-N02_AM-276-N02_contigs_AM-276-N02_NODE_56_2,-,1.3e-10,26.5,0.1,1.9e-10,25.9,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-276-N02
4071,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_3_16,-,2.5e-09,22.3,0.0,2e-06,12.7,0.0,2.3,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-N15
4072,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_11_6,-,1.3e-06,13.3,1.1,5e-05,8.1,1.1,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-470-N15
4073,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_11_9,-,8.7e-06,10.6,0.1,1.2e-05,10.1,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-N15
4074,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_14_1,-,7.8e-09,20.6,10.1,2.5e-08,19.0,1.8,3.0,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AH-470-N15
4075,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_29_7,-,2e-164,533.9,0.0,2.3e-164,533.7,0.0,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-N15
4076,CrtI,crtI_fam,TIGR02734.1,AH-470-N15_AH-470-N15_contigs_AH-470-N15_NODE_37_1,-,7.2e-06,10.8,0.0,1.4e-05,9.9,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-470-N15
4077,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_1_39,-,3e-06,12.1,0.1,4.2e-06,11.6,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-O14
4078,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_1_42,-,4e-07,15.0,0.5,7.5e-06,10.8,0.4,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-735-O14
4079,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_2_42,-,3.2e-06,12.0,0.1,4.7e-06,11.5,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-O14
4080,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_7_8,-,2e-08,19.2,0.1,3.5e-08,18.5,0.1,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-O14
4081,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_7_21,-,2e-07,16.0,0.0,3.7e-07,15.1,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-735-O14
4082,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_33_2,-,2.7e-06,12.2,0.0,0.00011,6.9,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-735-O14
4083,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_38_4,-,1.3e-09,23.2,0.0,2.8e-08,18.8,0.0,2.5,3,0,0,3,3,3,2,JCVI: phytoene desaturase family protein,AH-735-O14
4084,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_41_3,-,6.4e-11,27.5,0.1,9.7e-11,26.9,0.1,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-735-O14
4085,CrtI,crtI_fam,TIGR02734.1,AH-735-O14_AH-735-O14_contigs_AH-735-O14_NODE_43_1,-,3.4e-06,11.9,0.1,5.8e-06,11.2,0.0,1.4,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-735-O14
4086,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_4_14,-,2.2e-06,12.5,0.2,9.1e-06,10.5,0.0,1.8,2,0,0,2,2,2,1,JCVI: phytoene desaturase family protein,AH-613-E20
4087,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_6_4,-,1.4e-09,23.1,0.1,3.2e-07,15.3,0.1,2.2,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-E20
4088,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_13_7,-,1.1e-09,23.4,0.0,1.1e-08,20.1,0.0,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-E20
4089,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_15_2,-,2.3e-07,15.8,0.6,7.2e-06,10.9,0.4,2.1,2,0,0,2,2,2,2,JCVI: phytoene desaturase family protein,AH-613-E20
4090,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_15_5,-,4e-06,11.7,0.1,5.5e-06,11.2,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-E20
4091,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_20_5,-,6.5e-09,20.9,9.4,1.6e-08,19.6,2.1,3.0,2,1,1,3,3,3,3,JCVI: phytoene desaturase family protein,AH-613-E20
4092,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_28_5,-,7e-07,14.2,0.0,1.3e-06,13.3,0.0,1.4,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-E20
4093,CrtI,crtI_fam,TIGR02734.1,AH-613-E20_AH-613-E20_contigs_AH-613-E20_NODE_58_5,-,3.6e-06,11.9,0.1,4.8e-06,11.4,0.1,1.1,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AH-613-E20
4094,CrtI,crtI_fam,TIGR02734.1,AM-201-F22_AM-201-F22_contigs_AM-201-F22_NODE_2_27,-,2.9e-07,15.5,0.0,4.1e-07,14.9,0.0,1.2,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-201-F22
4095,CrtI,crtI_fam,TIGR02734.1,AM-201-F22_AM-201-F22_contigs_AM-201-F22_NODE_2_36,-,3.5e-07,15.2,0.0,6e-07,14.4,0.0,1.3,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-201-F22
4096,CrtI,crtI_fam,TIGR02734.1,AM-201-F22_AM-201-F22_contigs_AM-201-F22_NODE_4_46,-,5e-07,14.6,0.2,5.7e-07,14.5,0.2,1.0,1,0,0,1,1,1,1,JCVI: phytoene desaturase family protein,AM-201-F22
